,reservation_id,copy_id,position_in_queue
6749,3357,4740,2
6750,3357,3130,1
6751,3357,4353,4
6752,3358,2988,2
6753,3358,1242,2
6754,3358,2052,5
6755,3359,492,1
6756,3359,1392,4
6757,3359,635,2
6758,3360,2446,2
6759,3360,1935,2
6760,3360,233,2
6761,3361,3918,3
6762,3361,1651,5
6763,3361,2875,1
6764,3362,215,1
6765,3362,1739,4
6766,3362,4559,2
6767,3363,4047,3
6768,3364,852,3
6769,3365,4740,3
6770,3365,3924,3
6771,3365,353,1
6772,3366,3865,2
6773,3366,3263,1
6774,3367,3895,3
6775,3368,1675,4
6776,3369,2749,2
6777,3369,2790,1
6778,3369,4730,4
6779,3370,997,2
6780,3371,2186,2
6781,3371,2674,2
6782,3371,4271,2
6783,3372,1858,2
6784,3372,2657,4
6785,3373,908,2
6786,3374,2858,4
6787,3375,760,3
6788,3375,1781,2
6789,3376,2687,2
6790,3376,4957,3
6791,3377,264,1
6792,3377,4439,3
6793,3377,1959,3
6794,3378,4036,3
6795,3379,3007,3
6796,3379,3025,2
6797,3379,3620,2
6798,3380,3020,1
6799,3380,1929,2
6800,3381,3612,2
6801,3382,1028,1
6802,3382,2544,3
6803,3383,3394,2
6804,3383,2363,1
6805,3383,1816,4
6806,3384,1153,1
6807,3385,4033,4
6808,3386,2853,2
6809,3387,1055,1
6810,3388,353,2
6811,3388,1566,5
6812,3388,3265,3
6813,3389,2885,2
6814,3390,1665,1
6815,3391,3422,1
6816,3391,3786,2
6817,3391,1613,2
6818,3392,2789,2
6819,3393,757,3
6820,3394,3721,2
6821,3395,2069,2
6822,3395,827,4
6823,3395,675,2
6824,3396,1487,1
6825,3396,3587,2
6826,3396,3460,3
6827,3397,2969,4
6828,3398,3083,1
6829,3399,1365,1
6830,3399,2689,1
6831,3400,3599,2
6832,3401,1977,1
6833,3401,3859,2
6834,3402,2733,2
6835,3403,3046,1
6836,3403,3730,1
6837,3403,4311,1
6838,3404,1432,4
6839,3405,2625,1
6840,3406,3872,4
6841,3407,4977,3
6842,3408,537,4
6843,3408,4513,5
6844,3409,596,2
6845,3410,774,1
6846,3410,4963,1
6847,3411,1797,3
6848,3411,1902,1
6849,3412,2298,3
6850,3412,375,2
6851,3413,3671,3
6852,3413,2096,5
6853,3414,4659,3
6854,3415,334,2
6855,3415,271,3
6856,3415,2810,4
6857,3416,1835,2
6858,3416,2946,2
6859,3417,3992,1
6860,3418,3070,2
6861,3419,4774,1
6862,3419,4172,2
6863,3420,394,2
6864,3421,3535,1
6865,3421,1389,4
6866,3421,1317,2
6867,3422,4679,2
6868,3423,3187,1
6869,3424,3734,3
6870,3424,131,2
6871,3424,1343,2
6872,3425,4732,4
6873,3425,7,3
6874,3425,2047,3
6875,3426,1022,1
6876,3427,251,2
6877,3427,4217,1
6878,3428,64,3
6879,3428,4340,2
6880,3429,4788,1
6881,3429,362,3
6882,3430,1928,3
6883,3430,2010,2
6884,3430,2638,1
6885,3431,4521,1
6886,3431,4380,3
6887,3431,878,3
6888,3432,4101,2
6889,3432,1104,1
6890,3432,2620,3
6891,3433,1928,4
6892,3433,3268,1
6893,3433,1938,2
6894,3434,2326,1
6895,3435,737,1
6896,3435,556,5
6897,3436,404,1
6898,3436,3050,5
6899,3437,396,2
6900,3437,1706,5
6901,3437,866,3
6902,3438,3699,3
6903,3439,964,2
6904,3439,2554,1
6905,3440,1578,3
6906,3441,4176,2
6907,3442,3322,3
6908,3443,3785,1
6909,3443,4253,2
6910,3443,2828,2
6911,3444,4314,2
6912,3444,718,1
6913,3444,325,1
6914,3445,4696,1
6915,3445,4950,1
6916,3445,2073,3
6917,3446,2372,1
6918,3446,947,5
6919,3447,2809,2
6920,3447,1737,1
6921,3447,538,2
6922,3448,179,1
6923,3449,3872,5
6924,3450,851,4
6925,3450,2817,2
6926,3450,880,1
6927,3451,4312,2
6928,3451,258,1
6929,3451,4542,4
6930,3452,2388,2
6931,3452,561,1
6932,3453,8,4
6933,3453,4353,5
6934,3453,520,2
6935,3454,4848,5
6936,3455,3505,1
6937,3456,2824,2
6938,3456,967,3
6939,3457,4779,2
6940,3457,1142,1
6941,3458,2822,3
6942,3458,3657,3
6943,3458,4284,2
6944,3459,3909,2
6945,3459,3246,2
6946,3460,311,1
6947,3460,3740,2
6948,3461,466,3
6949,3462,1022,2
6950,3462,1854,1
6951,3462,119,3
6952,3463,714,3
6953,3463,1281,3
6954,3464,1021,3
6955,3464,4470,1
6956,3464,237,1
6957,3465,4236,2
6958,3466,1396,2
6959,3467,3492,4
6960,3467,3213,1
6961,3468,3927,1
6962,3468,4552,1
6963,3468,4178,2
6964,3469,2783,3
6965,3470,94,2
6966,3470,1126,1
6967,3470,4799,4
6968,3471,1225,4
6969,3471,875,3
6970,3472,40,3
6971,3472,3089,3
6972,3473,2343,4
6973,3474,3917,4
6974,3475,4485,3
6975,3475,2010,3
6976,3475,2083,2
6977,3476,2678,2
6978,3476,110,1
6979,3477,3606,3
6980,3478,3661,4
6981,3478,3314,1
6982,3479,4371,1
6983,3479,4735,3
6984,3480,1797,4
6985,3480,2044,2
6986,3480,4928,4
6987,3481,4519,2
6988,3481,3126,2
6989,3481,497,1
6990,3482,706,2
6991,3482,2604,4
6992,3482,3538,2
6993,3483,2132,1
6994,3484,1512,4
6995,3484,3532,2
6996,3485,2550,1
6997,3485,2786,2
6998,3485,4525,1
6999,3486,1865,2
7000,3487,1366,2
7001,3488,2925,3
7002,3488,3082,3
7003,3488,3926,2
7004,3489,2774,1
7005,3489,2536,2
7006,3489,437,4
7007,3490,4098,2
7008,3490,1705,2
7009,3490,2711,3
7010,3491,2633,1
7011,3491,1465,2
7012,3492,2705,3
7013,3492,1978,4
7014,3493,4588,1
7015,3494,4930,1
7016,3495,1736,2
7017,3495,2029,3
7018,3495,4815,4
7019,3496,3091,2
7020,3496,4046,4
7021,3497,3789,2
7022,3497,3013,3
7023,3498,2355,3
7024,3498,3925,3
7025,3498,3427,1
7026,3499,1403,2
7027,3499,4534,3
7028,3499,4044,3
7029,3500,436,1
7030,3500,99,3
7031,3501,3465,2
7032,3502,4004,2
7033,3502,2115,2
7034,3502,3951,1
7035,3503,1397,3
7036,3504,2687,3
7037,3504,3279,2
7038,3505,2142,4
7039,3505,4585,2
7040,3506,4373,1
7041,3506,4109,5
7042,3507,156,3
7043,3507,1207,2
7044,3508,2169,3
7045,3508,797,2
7046,3508,2391,4
7047,3509,740,5
7048,3509,3064,4
7049,3509,785,1
7050,3510,3095,2
7051,3511,979,1
7052,3512,1914,3
7053,3512,874,1
7054,3512,1448,5
7055,3513,731,5
7056,3513,4282,3
7057,3513,4024,2
7058,3514,3095,3
7059,3514,3031,3
7060,3515,455,3
7061,3516,1279,3
7062,3517,2564,5
7063,3517,430,1
7064,3518,4636,3
7065,3518,2872,3
7066,3519,2825,3
7067,3519,3447,2
7068,3519,664,4
7069,3520,4753,2
7070,3520,1731,4
7071,3520,497,2
7072,3521,4734,2
7073,3522,3743,1
7074,3523,3999,2
7075,3524,571,4
7076,3524,1882,3
7077,3525,1721,2
7078,3526,2350,3
7079,3526,4960,4
7080,3527,4521,2
7081,3528,77,1
7082,3529,903,1
7083,3530,2561,2
7084,3530,3769,3
7085,3530,3589,4
7086,3531,4706,3
7087,3531,3126,3
7088,3531,3167,2
7089,3532,4008,1
7090,3532,4887,4
7091,3533,4849,2
7092,3534,2791,5
7093,3534,4248,2
7094,3534,1225,5
7095,3535,30,2
7096,3536,3537,2
7097,3537,4430,2
7098,3538,781,1
7099,3538,3482,2
7100,3539,4475,2
7101,3539,3452,4
7102,3540,922,1
7103,3541,4831,2
7104,3541,1993,2
7105,3541,2743,2
7106,3542,4425,2
7107,3543,1460,2
7108,3543,1424,3
7109,3544,2247,3
7110,3544,720,1
7111,3544,2207,1
7112,3545,357,4
7113,3545,294,1
7114,3545,4201,2
7115,3546,4050,4
7116,3546,276,3
7117,3547,1285,5
7118,3547,3286,1
7119,3548,2364,3
7120,3548,4440,2
7121,3549,1887,1
7122,3550,4336,2
7123,3550,1249,1
7124,3550,3708,4
7125,3551,2127,2
7126,3552,3028,2
7127,3552,3202,2
7128,3552,2945,1
7129,3553,2243,2
7130,3553,2034,3
7131,3553,4111,1
7132,3554,4569,1
7133,3554,3957,2
7134,3555,4465,4
7135,3556,2882,5
7136,3557,4159,2
7137,3558,1507,3
7138,3559,2884,1
7139,3559,960,1
7140,3559,1200,2
7141,3560,3743,2
7142,3560,1563,2
7143,3561,2919,1
7144,3562,2983,2
7145,3563,986,2
7146,3563,1361,4
7147,3564,2560,1
7148,3565,3512,2
7149,3566,2510,3
7150,3566,1656,2
7151,3566,123,1
7152,3567,2758,2
7153,3567,1249,2
7154,3568,3663,2
7155,3568,4731,3
7156,3568,3147,4
7157,3569,2312,2
7158,3570,4170,4
7159,3570,3067,2
7160,3570,4412,2
7161,3571,148,1
7162,3572,4740,4
7163,3573,1494,2
7164,3574,1094,4
7165,3574,1871,1
7166,3574,1774,1
7167,3575,1951,3
7168,3575,4419,1
7169,3575,4388,2
7170,3576,643,1
7171,3576,2467,1
7172,3577,2087,4
7173,3577,3939,3
7174,3578,1664,2
7175,3578,225,3
7176,3578,1551,1
7177,3579,602,3
7178,3579,955,2
7179,3579,2857,1
7180,3580,2318,1
7181,3581,2851,2
7182,3581,1248,1
7183,3582,824,1
7184,3583,3682,1
7185,3583,849,2
7186,3583,423,1
7187,3584,2055,1
7188,3584,4379,2
7189,3584,1493,1
7190,3585,4339,2
7191,3586,2408,2
7192,3586,4430,3
7193,3587,4241,2
7194,3587,3107,1
7195,3587,3137,1
7196,3588,4503,3
7197,3588,2131,3
7198,3588,2358,3
7199,3589,765,3
7200,3590,4344,2
7201,3590,2976,4
7202,3591,4573,3
7203,3591,3544,1
7204,3592,1040,1
7205,3593,2372,2
7206,3593,3599,3
7207,3594,3055,3
7208,3594,3701,1
7209,3594,4866,2
7210,3595,2706,3
7211,3596,2183,1
7212,3597,4411,1
7213,3597,2326,2
7214,3598,4197,1
7215,3599,1952,4
7216,3600,560,1
7217,3600,2890,1
7218,3600,2026,2
7219,3601,3999,3
7220,3601,1031,3
7221,3601,712,2
7222,3602,2284,1
7223,3603,3597,3
7224,3604,490,3
7225,3604,2661,5
7226,3604,641,2
7227,3605,4786,4
7228,3606,1980,4
7229,3607,3481,1
7230,3607,2451,1
7231,3607,878,4
7232,3608,2220,1
7233,3608,326,2
7234,3609,2226,2
7235,3609,4545,1
7236,3610,1853,2
7237,3610,964,3
7238,3610,3954,1
7239,3611,886,1
7240,3611,2946,3
7241,3612,3401,1
7242,3613,1397,4
7243,3613,4079,2
7244,3613,4126,3
7245,3614,918,2
7246,3615,1424,4
7247,3616,2095,4
7248,3616,3021,2
7249,3616,4572,1
7250,3617,250,3
7251,3618,2968,3
7252,3618,327,3
7253,3618,1715,5
7254,3619,3548,2
7255,3619,544,5
7256,3620,2030,1
7257,3621,4936,3
7258,3621,4689,4
7259,3622,2022,1
7260,3622,1481,1
7261,3623,4448,1
7262,3623,2281,2
7263,3624,4833,1
7264,3624,4350,1
7265,3625,3546,3
7266,3626,1286,1
7267,3626,126,1
7268,3627,3096,5
7269,3628,1923,1
7270,3629,472,2
7271,3630,79,3
7272,3631,60,1
7273,3632,3452,5
7274,3632,3655,2
7275,3633,3864,1
7276,3634,4970,5
7277,3634,3259,2
7278,3634,398,4
7279,3635,3325,5
7280,3635,3173,3
7281,3635,2560,2
7282,3636,3148,2
7283,3636,3283,3
7284,3636,2621,3
7285,3637,2808,1
7286,3637,2685,1
7287,3637,2130,2
7288,3638,2160,2
7289,3638,2354,2
7290,3638,4120,3
7291,3639,1710,1
7292,3639,3703,3
7293,3639,4702,4
7294,3640,825,4
7295,3640,966,2
7296,3640,2111,4
7297,3641,2557,3
7298,3641,991,3
7299,3641,4557,1
7300,3642,633,3
7301,3642,3575,1
7302,3643,3981,5
7303,3643,1297,2
7304,3643,3237,2
7305,3644,2267,4
7306,3644,3988,1
7307,3645,1100,2
7308,3646,606,5
7309,3647,1811,1
7310,3647,2902,2
7311,3647,969,1
7312,3648,4661,1
7313,3648,841,2
7314,3649,3092,1
7315,3650,2294,2
7316,3650,236,1
7317,3650,3845,3
7318,3651,2436,4
7319,3652,3332,1
7320,3652,2796,1
7321,3652,4469,2
7322,3653,1793,1
7323,3654,4381,2
7324,3654,289,4
7325,3655,4545,2
7326,3655,1938,3
7327,3656,2140,2
7328,3656,1980,5
7329,3657,2634,4
7330,3658,2942,1
7331,3659,4806,4
7332,3660,4755,1
7333,3661,3014,4
7334,3662,2391,5
7335,3663,2021,1
7336,3663,4220,3
7337,3663,2685,2
7338,3664,1823,2
7339,3664,3833,2
7340,3664,2159,2
7341,3665,3261,2
7342,3665,227,2
7343,3665,3962,2
7344,3666,3255,2
7345,3666,4686,2
7346,3667,4164,1
7347,3667,1551,2
7348,3668,1903,2
7349,3668,1657,1
7350,3668,787,1
7351,3669,2504,3
7352,3669,4825,1
7353,3670,3004,2
7354,3670,3825,3
7355,3671,660,3
7356,3672,450,3
7357,3672,3216,2
7358,3672,3804,2
7359,3673,2437,1
7360,3673,43,1
7361,3673,4350,2
7362,3674,3106,1
7363,3674,1453,2
7364,3675,598,1
7365,3675,1082,2
7366,3675,8,5
7367,3676,4861,2
7368,3677,1577,3
7369,3678,446,2
7370,3678,4199,2
7371,3679,311,2
7372,3680,1268,2
7373,3680,660,4
7374,3681,396,3
7375,3682,2038,2
7376,3682,4884,2
7377,3682,2690,3
7378,3683,900,3
7379,3684,2947,1
7380,3684,1508,2
7381,3684,4539,1
7382,3685,3375,2
7383,3685,3213,2
7384,3685,4536,2
7385,3686,3248,3
7386,3686,3149,1
7387,3686,266,3
7388,3687,4584,2
7389,3687,2428,1
7390,3688,1026,2
7391,3688,1604,1
7392,3689,2512,1
7393,3689,1472,3
7394,3690,1239,1
7395,3691,520,3
7396,3692,3363,1
7397,3692,2520,1
7398,3692,4212,2
7399,3693,2466,1
7400,3693,1964,2
7401,3694,3907,2
7402,3694,2498,4
7403,3695,2115,3
7404,3695,3294,4
7405,3696,3407,3
7406,3696,2629,3
7407,3697,3858,2
7408,3697,95,1
7409,3697,1501,2
7410,3698,2239,1
7411,3698,3067,3
7412,3699,4459,1
7413,3699,1113,1
7414,3699,1298,2
7415,3700,3106,2
7416,3701,4529,1
7417,3701,2515,2
7418,3702,557,3
7419,3702,1863,3
7420,3702,403,1
7421,3703,4514,1
7422,3703,4240,3
7423,3704,4806,5
7424,3705,1197,3
7425,3705,371,1
7426,3705,3322,4
7427,3706,1051,2
7428,3707,2601,2
7429,3707,2204,3
7430,3708,4218,1
7431,3708,4632,1
7432,3708,3245,1
7433,3709,4130,1
7434,3709,4767,2
7435,3709,1763,3
7436,3710,2203,3
7437,3711,2256,1
7438,3711,2605,3
7439,3711,1995,1
7440,3712,3646,1
7441,3712,1612,2
7442,3712,3246,3
7443,3713,2725,3
7444,3713,530,3
7445,3713,3653,1
7446,3714,3447,3
7447,3715,159,1
7448,3716,3732,5
7449,3717,2805,2
7450,3717,4414,2
7451,3718,3385,1
7452,3718,3801,2
7453,3718,131,3
7454,3719,2929,3
7455,3719,3475,1
7456,3720,4224,1
7457,3720,3681,4
7458,3721,4680,2
7459,3721,1989,1
7460,3721,667,5
7461,3722,4983,1
7462,3723,4455,3
7463,3723,863,3
7464,3724,4658,2
7465,3724,3419,2
7466,3724,103,1
7467,3725,3481,2
7468,3726,2289,3
7469,3727,2549,5
7470,3728,4733,5
7471,3728,3631,1
7472,3729,4557,2
7473,3729,2984,3
7474,3729,3235,2
7475,3730,268,3
7476,3730,1456,2
7477,3731,2413,3
7478,3732,147,2
7479,3732,3514,1
7480,3733,4451,1
7481,3733,3106,3
7482,3733,100,2
7483,3734,558,5
7484,3734,3478,1
7485,3734,1453,3
7486,3735,4083,2
7487,3736,1809,4
7488,3736,1511,1
7489,3737,1176,2
7490,3737,4342,5
7491,3738,2485,1
7492,3738,2109,1
7493,3739,2826,2
7494,3739,208,2
7495,3739,1178,2
7496,3740,3638,2
7497,3740,4623,2
7498,3740,4311,2
7499,3741,2265,2
7500,3741,4483,2
7501,3742,3403,3
7502,3742,4012,3
7503,3742,4420,1
7504,3743,4845,1
7505,3743,1251,3
7506,3744,3414,1
7507,3745,2444,1
7508,3745,4942,2
7509,3746,4306,1
7510,3747,2265,3
7511,3748,3595,1
7512,3749,564,2
7513,3750,1735,1
7514,3750,4436,3
7515,3750,1328,1
7516,3751,2072,4
7517,3752,3127,1
7518,3752,2590,3
7519,3753,4179,2
7520,3754,1155,2
7521,3754,4155,1
7522,3754,1938,4
7523,3755,499,3
7524,3755,2000,1
7525,3755,1672,2
7526,3756,3270,1
7527,3757,1844,1
7528,3757,990,2
7529,3757,4533,1
7530,3758,2410,2
7531,3759,1533,1
7532,3759,244,2
7533,3760,114,4
7534,3761,2872,4
7535,3761,1778,2
7536,3762,2420,1
7537,3762,1878,2
7538,3763,1861,1
7539,3763,240,1
7540,3763,2710,3
7541,3764,3549,2
7542,3764,4497,1
7543,3765,2062,3
7544,3765,2091,1
7545,3766,4291,3
7546,3766,4533,2
7547,3766,2708,2
7548,3767,1732,2
7549,3767,4024,3
7550,3767,4907,1
7551,3768,1362,1
7552,3768,3124,2
7553,3768,2493,2
7554,3769,1903,3
7555,3769,3636,1
7556,3769,3378,2
7557,3770,1500,2
7558,3770,4496,4
7559,3770,2844,1
7560,3771,913,1
7561,3772,2829,2
7562,3773,1432,5
7563,3773,521,2
7564,3773,3577,3
7565,3774,3545,4
7566,3775,3466,3
7567,3776,3829,1
7568,3776,1104,2
7569,3777,2837,1
7570,3778,4781,3
7571,3779,858,1
7572,3780,4306,2
7573,3780,4617,2
7574,3781,1401,4
7575,3781,3835,2
7576,3782,487,1
7577,3783,4545,3
7578,3783,4778,1
7579,3784,851,5
7580,3784,3909,3
7581,3784,2928,3
7582,3785,433,1
7583,3785,2533,2
7584,3785,4837,2
7585,3786,1675,5
7586,3787,4651,5
7587,3787,44,3
7588,3787,4991,3
7589,3788,3006,3
7590,3788,2392,3
7591,3789,2980,3
7592,3790,4448,2
7593,3790,3409,3
7594,3791,527,1
7595,3791,2901,1
7596,3791,1081,1
7597,3792,2588,2
7598,3793,4830,4
7599,3793,2548,2
7600,3793,3067,4
7601,3794,765,4
7602,3794,1571,2
7603,3794,23,1
7604,3795,4254,2
7605,3796,860,3
7606,3796,1282,2
7607,3797,1107,2
7608,3797,1459,2
7609,3798,4044,4
7610,3798,3495,3
7611,3799,1472,4
7612,3799,2001,5
7613,3799,359,2
7614,3800,4344,3
7615,3800,3122,5
7616,3800,3586,2
7617,3801,4023,1
7618,3802,3788,1
7619,3802,57,3
7620,3803,4235,3
7621,3803,3233,2
7622,3804,3946,1
7623,3805,3648,1
7624,3806,488,2
7625,3806,127,2
7626,3807,1681,1
7627,3807,4236,3
7628,3808,3322,5
7629,3808,2540,2
7630,3809,793,1
7631,3809,2749,3
7632,3809,4248,3
7633,3810,2183,2
7634,3810,1665,2
7635,3811,4226,3
7636,3811,1764,2
7637,3811,595,2
7638,3812,881,2
7639,3813,1521,2
7640,3813,1625,2
7641,3814,319,2
7642,3814,4481,3
7643,3815,514,4
7644,3815,3119,2
7645,3816,2023,2
7646,3816,1727,2
7647,3816,1723,2
7648,3817,334,3
7649,3817,4127,3
7650,3817,2277,2
7651,3818,3801,3
7652,3818,3649,2
7653,3819,4511,1
7654,3820,577,3
7655,3821,4048,1
7656,3822,2449,2
7657,3822,605,1
7658,3823,3249,1
7659,3823,1483,3
7660,3823,447,2
7661,3824,2544,4
7662,3825,3583,2
7663,3826,825,5
7664,3827,1581,2
7665,3827,4907,2
7666,3827,3126,4
7667,3828,2354,3
7668,3828,471,4
7669,3828,2083,3
7670,3829,2959,1
7671,3829,3152,1
7672,3830,2649,1
7673,3831,198,1
7674,3831,4337,2
7675,3831,4778,2
7676,3832,1839,4
7677,3832,4427,1
7678,3832,4132,1
7679,3833,2208,1
7680,3833,3887,3
7681,3834,1262,3
7682,3834,4034,4
7683,3835,1928,5
7684,3835,820,1
7685,3835,2855,2
7686,3836,3868,1
7687,3836,1777,3
7688,3837,2584,3
7689,3837,4924,2
7690,3838,3431,3
7691,3838,1419,1
7692,3839,165,1
7693,3840,1785,2
7694,3840,3863,2
7695,3841,2607,1
7696,3841,285,3
7697,3841,1417,1
7698,3842,1572,1
7699,3842,3222,3
7700,3843,2048,2
7701,3843,97,1
7702,3843,4958,3
7703,3844,1532,1
7704,3844,4153,2
7705,3844,610,1
7706,3845,123,2
7707,3845,4739,4
7708,3845,803,2
7709,3846,4233,1
7710,3846,1316,1
7711,3846,3534,4
7712,3847,1806,1
7713,3848,1475,1
7714,3848,3030,2
7715,3848,2725,4
7716,3849,4052,2
7717,3849,4368,1
7718,3850,2344,1
7719,3850,727,1
7720,3851,4723,3
7721,3851,475,1
7722,3852,403,2
7723,3853,913,2
7724,3853,1708,3
7725,3854,3756,4
7726,3854,4173,3
7727,3854,2292,2
7728,3855,1248,2
7729,3855,848,2
7730,3856,495,4
7731,3856,3446,2
7732,3856,2769,2
7733,3857,3219,4
7734,3857,4549,3
7735,3857,4386,2
7736,3858,766,3
7737,3858,4598,2
7738,3859,1174,1
7739,3859,3267,1
7740,3860,1531,1
7741,3861,3780,1
7742,3861,1090,1
7743,3861,4047,4
7744,3862,4423,2
7745,3862,2420,2
7746,3862,3490,5
7747,3863,2233,3
7748,3863,3,3
7749,3863,3800,3
7750,3864,2553,5
7751,3864,627,3
7752,3864,2959,2
7753,3865,1263,1
7754,3865,4925,3
7755,3865,3699,4
7756,3866,2044,3
7757,3867,4297,1
7758,3867,2441,1
7759,3868,2663,3
7760,3868,4092,2
7761,3868,2789,3
7762,3869,3160,1
7763,3869,2021,2
7764,3869,4404,3
7765,3870,3928,3
7766,3870,2146,2
7767,3870,2888,1
7768,3871,417,2
7769,3871,2729,1
7770,3871,3240,3
7771,3872,23,2
7772,3872,1879,2
7773,3873,3190,2
7774,3874,4311,3
7775,3875,4442,2
7776,3876,4265,1
7777,3877,1606,2
7778,3878,1558,2
7779,3878,2579,2
7780,3878,3619,2
7781,3879,631,2
7782,3880,4801,3
7783,3880,3198,3
7784,3881,4870,2
7785,3882,3102,2
7786,3882,1354,1
7787,3882,1596,2
7788,3883,306,4
7789,3884,34,3
7790,3884,1175,2
7791,3885,4072,3
7792,3886,3825,4
7793,3886,4952,3
7794,3886,2710,4
7795,3887,1614,2
7796,3887,4060,1
7797,3887,952,3
7798,3888,702,2
7799,3888,3719,1
7800,3889,288,3
7801,3890,4795,1
7802,3891,4730,5
7803,3892,1796,2
7804,3893,3612,3
7805,3894,766,4
7806,3894,2839,5
7807,3894,1442,3
7808,3895,3997,3
7809,3895,383,2
7810,3895,1780,3
7811,3896,3757,1
7812,3897,2625,2
7813,3898,3218,1
7814,3898,2656,1
7815,3899,4096,1
7816,3899,2878,2
7817,3899,2499,2
7818,3900,917,1
7819,3900,2748,2
7820,3901,3572,4
7821,3901,654,4
7822,3901,2557,4
7823,3902,4420,2
7824,3902,26,4
7825,3903,4228,2
7826,3903,4869,2
7827,3904,2890,2
7828,3904,600,2
7829,3904,756,3
7830,3905,405,2
7831,3905,3583,3
7832,3905,1413,2
7833,3906,3281,3
7834,3906,2717,2
7835,3907,3550,1
7836,3907,4411,2
7837,3908,2444,2
7838,3909,2510,4
7839,3909,1247,3
7840,3910,3518,2
7841,3910,3580,5
7842,3911,1953,2
7843,3911,3158,1
7844,3911,2592,1
7845,3912,3519,2
7846,3912,2647,4
7847,3912,460,1
7848,3913,4709,2
7849,3913,4642,3
7850,3913,2140,3
7851,3914,988,3
7852,3914,486,1
7853,3914,3839,4
7854,3915,3341,3
7855,3915,2121,1
7856,3915,2737,2
7857,3916,2336,2
7858,3917,1177,4
7859,3917,530,4
7860,3918,1730,1
7861,3919,3021,3
7862,3920,1040,2
7863,3920,2803,3
7864,3921,4443,2
7865,3921,4093,2
7866,3921,144,1
7867,3922,2190,2
7868,3922,4604,4
7869,3923,2253,3
7870,3923,1732,3
7871,3924,3320,1
7872,3925,1840,1
7873,3925,4240,4
7874,3925,3776,3
7875,3926,1661,4
7876,3926,1941,1
7877,3926,1503,1
7878,3927,712,3
7879,3927,2315,3
7880,3928,2020,3
7881,3928,4137,2
7882,3929,3021,4
7883,3929,2867,2
7884,3930,249,3
7885,3930,681,1
7886,3930,4563,2
7887,3931,4107,4
7888,3931,4986,1
7889,3931,4790,2
7890,3932,1084,2
7891,3932,2969,5
7892,3932,2414,2
7893,3933,687,2
7894,3934,157,1
7895,3934,2652,2
7896,3934,260,1
7897,3935,4575,3
7898,3935,4347,2
7899,3935,545,1
7900,3936,1657,2
7901,3937,1620,1
7902,3937,1933,2
7903,3938,964,4
7904,3938,3631,2
7905,3938,2889,2
7906,3939,2598,2
7907,3940,910,1
7908,3941,3465,3
7909,3941,4229,2
7910,3941,2910,5
7911,3942,3672,2
7912,3942,4155,2
7913,3943,3234,2
7914,3944,1823,3
7915,3945,2330,1
7916,3945,371,2
7917,3946,1370,3
7918,3947,3744,1
7919,3947,2200,1
7920,3948,4653,5
7921,3948,4547,1
7922,3949,355,2
7923,3950,4203,1
7924,3951,746,1
7925,3951,3259,3
7926,3952,265,1
7927,3952,4044,5
7928,3953,1477,2
7929,3953,4832,3
7930,3954,1356,1
7931,3954,2160,3
7932,3955,4608,1
7933,3956,2317,4
7934,3956,1202,1
7935,3957,2469,2
7936,3957,2975,2
7937,3957,2140,4
7938,3958,3021,5
7939,3958,3576,3
7940,3958,1243,3
7941,3959,3610,3
7942,3959,4663,4
7943,3960,4997,4
7944,3960,2317,5
7945,3961,4418,2
7946,3962,3223,2
7947,3962,3931,2
7948,3963,723,2
7949,3963,1097,3
7950,3963,2352,3
7951,3964,3089,4
7952,3964,2123,3
7953,3964,2760,3
7954,3965,516,1
7955,3966,1322,2
7956,3966,4539,2
7957,3966,2961,1
7958,3967,1410,2
7959,3967,4894,3
7960,3968,2422,3
7961,3968,3041,2
7962,3969,4011,2
7963,3970,617,3
7964,3970,3564,3
7965,3971,4646,3
7966,3971,4312,3
7967,3972,4437,1
7968,3972,847,3
7969,3973,1299,2
7970,3974,2692,2
7971,3974,748,4
7972,3975,2867,3
7973,3976,2274,1
7974,3976,3834,2
7975,3976,4668,1
7976,3977,3427,2
7977,3977,4671,3
7978,3977,619,3
7979,3978,4714,2
7980,3979,4441,1
7981,3979,452,2
7982,3980,1956,2
7983,3980,1202,2
7984,3981,1127,3
7985,3982,329,1
7986,3982,4206,3
7987,3983,1087,1
7988,3984,2803,4
7989,3985,4249,3
7990,3986,470,3
7991,3986,2624,2
7992,3986,3784,3
7993,3987,2314,2
7994,3988,2719,3
7995,3988,2636,2
7996,3989,3645,2
7997,3989,4537,3
7998,3990,2462,1
7999,3990,1905,4
8000,3990,396,4
8001,3991,3933,2
8002,3992,981,1
8003,3992,3634,2
8004,3992,3002,1
8005,3993,1182,1
8006,3994,485,1
8007,3995,3,4
8008,3995,4732,5
8009,3995,4547,2
8010,3996,3270,2
8011,3996,4164,2
8012,3996,975,2
8013,3997,4561,1
8014,3997,596,3
8015,3997,425,2
8016,3998,112,1
8017,3999,2971,4
8018,4000,4724,2
8019,4000,3400,1
8020,4000,1380,1
8021,4001,826,4
8022,4001,682,5
8023,4001,4900,4
8024,4002,2024,1
8025,4002,3234,3
8026,4003,509,2
8027,4003,4827,4
8028,4004,793,2
8029,4004,4713,1
8030,4004,3534,5
8031,4005,1735,2
8032,4005,2176,3
8033,4005,2903,1
8034,4006,333,1
8035,4006,4561,2
8036,4006,4867,5
8037,4007,1545,1
8038,4007,2918,3
8039,4007,94,3
8040,4008,2719,4
8041,4008,124,3
8042,4008,410,2
