copy_id,status,condition,price,ISBN
1973,Available,Good,134.9,0890877564
1974,Available,Good,97.95,0671555235
1975,Available,Good,78.25,1585007366
1976,Available,Fair,99.71,0446672211
1977,Available,Poor,52.09,080901582X
1978,Checked Out,New,35.16,0671555235
1979,Checked Out,Fair,88.71,0671759361
1980,Available,Fair,47.86,0060575808
1981,Checked Out,Fair,57.15,0375701427
1982,Available,Fair,142.33,038080350X
1983,Available,Poor,59.52,0451526341
1984,Available,Good,85.16,0007100221
1985,Available,New,56.92,0312169655
1986,Available,Poor,145.84,0345379454
1987,Available,Fair,89.24,0385503857
1988,Available,Fair,103.44,0551031123
1989,Available,Good,104.16,155143234X
1990,Checked Out,Poor,142.01,0451526279
1991,Checked Out,Poor,56.13,031298250X
1992,Available,New,61.14,0671510053
1993,Available,New,142.73,0553131893
1994,Checked Out,Poor,139.96,2871290911
1995,Available,Good,25.35,0345285549
1996,Available,Good,27.98,0425156842
1997,Checked Out,Good,141.12,0449208397
1998,Checked Out,Good,147.44,0385420161
1999,Available,Good,65.09,0446364193
2000,Available,New,90.55,0449005569
2001,Checked Out,Good,33.82,0440208149
2002,Available,Poor,34.62,0140286276
2003,Available,Fair,116.33,0684862719
2004,Available,New,103.62,0440175623
2005,Checked Out,Good,62.46,0316919896
2006,Checked Out,Good,73.6,0679310002
2007,Available,New,35.09,0198320264
2008,Checked Out,Good,129.48,342311360X
2009,Available,New,89.81,0064409430
2010,Available,Poor,32.64,155143234X
2011,Checked Out,New,48.53,0451178033
2012,Available,Good,82.6,0743203313
2013,Available,Good,127.76,0670829943
2014,Available,Good,117.69,0373092237
2015,Available,Good,85.04,0385479689
2016,Available,New,110.71,0679725393
2017,Available,Poor,139.3,0316969680
2018,Available,Fair,121.04,0345438329
2019,Checked Out,New,133.58,0702229962
2020,Checked Out,Good,96.98,0312958455
2021,Checked Out,Poor,123.94,068484267X
2022,Checked Out,Fair,131.59,0440237688
2023,Available,Fair,107.35,031219126X
2024,Available,Fair,59.62,0929587081
2025,Available,Poor,90.17,0312906552
2026,Checked Out,Poor,77.89,0440175623
2027,Checked Out,Good,91.6,0345310306
2028,Available,Poor,70.95,0679427430
2029,Available,Poor,134.42,0679412271
2030,Available,New,93.61,8445071408
2031,Checked Out,Poor,44.36,0345396529
2032,Available,Good,142.79,0345369068
2033,Available,New,96.43,0451202341
2034,Available,Poor,25.89,043922165X
2035,Available,Good,92.04,0684821192
2036,Available,Good,70.89,0517006456
2037,Available,New,73.44,0385420161
2038,Available,Good,126.18,0373301626
2039,Available,Poor,144.12,0385418493
2040,Available,Poor,112.79,0446605891
2041,Checked Out,New,45.74,0312890044
2042,Checked Out,Fair,107.48,2266000489
2043,Available,Good,101.88,0807079200
2044,Available,Good,94.49,0061052515
2045,Available,New,42.28,0435240765
2046,Available,Fair,40.08,0590419625
2047,Checked Out,Fair,27.92,0061042943
2048,Available,New,33.45,0552998338
2049,Available,Poor,107.49,0316973742
2050,Available,New,46.52,0374177023
2051,Available,New,20.65,0140620109
2052,Available,Good,118.92,0394543971
2053,Checked Out,Fair,67.83,0375411992
2054,Available,Poor,78.76,0975311255
2055,Checked Out,New,128.6,2070368076
2056,Available,Good,111.21,0688124402
2057,Available,Poor,102.18,0440120470
2058,Checked Out,Poor,41.05,0060514949
2059,Available,Good,40.8,0451176812
2060,Available,Poor,115.51,0192820753
2061,Available,Poor,51.6,014023828X
2062,Available,Fair,78.49,9681500555
2063,Available,Poor,32.03,0440226430
2064,Checked Out,New,112.2,0816614024
2065,Available,Good,64.11,0425115801
2066,Checked Out,New,111.86,0425176428
2067,Available,New,32.33,0743457358
2068,Available,Fair,83.77,0451205421
2069,Checked Out,Poor,100.48,3453212150
2070,Available,Poor,132.74,0679744479
2071,Checked Out,Poor,118.49,0679427430
2072,Available,Fair,65.88,0345378490
2073,Checked Out,New,138.25,0375700757
2074,Available,Fair,93.16,1573229571
2075,Available,Good,83.82,0380754509
2076,Checked Out,New,78.28,0451188209
2077,Available,Poor,74.2,0312717415
2078,Available,New,37.31,0679725393
2079,Checked Out,New,138.52,0446673544
2080,Checked Out,Fair,81.75,0670815373
2081,Available,Poor,40.21,071411393X
2082,Checked Out,Good,141.48,0679426159
2083,Available,New,120.03,0486281965
2084,Available,New,85.73,0425166791
2085,Available,Good,39.68,8401427177
2086,Checked Out,New,21.42,0060804157
2087,Available,New,49.97,0553802488
2088,Available,Good,122.94,0375501851
2089,Checked Out,Fair,149.34,0140265686
2090,Available,Fair,66.84,0375403582
2091,Available,Poor,68.07,0152162445
2092,Checked Out,Fair,28.61,0671758896
2093,Checked Out,Poor,90.16,0140107649
2094,Available,Fair,24.77,1857931467
2095,Available,Poor,41.16,0312986769
2096,Available,Poor,63.47,0879517980
2097,Available,Good,81.01,0811200701
2098,Checked Out,Fair,113.91,0316789844
2099,Available,Good,124.67,0767912918
2100,Available,Good,82.17,0440227739
2101,Available,New,75.38,0140236589
2102,Available,Poor,80.83,3453210999
2103,Checked Out,Poor,109.4,9681500555
2104,Available,Fair,33.26,3257250398
2105,Available,Poor,22.48,0553234609
2106,Available,Poor,102.1,0425173755
2107,Available,Fair,112.78,0375413081
2108,Available,New,122.56,0385333404
2109,Available,Good,45.17,0759612277
2110,Available,New,125.29,0671000306
2111,Available,New,30.86,0373196741
2112,Available,Poor,42.74,3404920910
2113,Available,Fair,33.71,0061073091
2114,Available,Fair,90.89,055358099X
2115,Available,Fair,122.87,038529929X
2116,Available,Fair,58.85,0446394521
2117,Available,New,107.1,0590449737
2118,Available,Poor,137.11,0689829698
2119,Available,Poor,49.48,0575073004
2120,Checked Out,Good,124.87,0061076031
2121,Available,Poor,41.13,0380619458
2122,Checked Out,New,85.42,0563537329
2123,Available,Poor,132.34,0892882816
2124,Available,Good,133.83,0452283914
2125,Available,Fair,139.87,0425194493
2126,Available,New,112.95,1578562333
2127,Checked Out,Good,91.37,0590317822
2128,Available,New,21.11,051762639X
2129,Available,New,41.26,0743470389
2130,Available,Good,135.01,0679429220
2131,Checked Out,Poor,66.78,0553278746
2132,Available,Good,123.71,0451203046
2133,Checked Out,Poor,32.86,0671867113
2134,Available,Good,105.37,0425158616
2135,Available,New,101.7,0880841109
2136,Available,Good,64.9,0740704532
2137,Checked Out,Poor,40.68,0380731851
2138,Available,Good,40.47,0679748083
2139,Checked Out,Fair,89.36,0446602086
2140,Checked Out,Fair,112.53,037330174X
2141,Available,Poor,54.16,0590486101
2142,Checked Out,Poor,98.2,015216250X
2143,Available,Poor,63.74,3453177800
2144,Checked Out,Poor,72.31,1860198597
2145,Available,Fair,22.73,0425173755
2146,Checked Out,Fair,146.26,0553299506
2147,Checked Out,Fair,48.35,0316919896
2148,Available,Fair,141.85,0312968256
2149,Available,New,108.84,0060951710
2150,Checked Out,Poor,87.15,0741409690
2151,Checked Out,Good,62.3,1841952931
2152,Checked Out,Poor,92.53,1931561281
2153,Checked Out,Fair,46.71,0061098361
2154,Available,New,61.5,0174434642
2155,Available,Poor,140.11,0689821166
2156,Available,Good,120.6,3442720001
2157,Checked Out,New,51.49,0670892963
2158,Available,Fair,131.05,0445402040
2159,Available,Good,50.18,0380771292
2160,Available,Poor,60.25,0942257324
2161,Available,Poor,98.63,0812511816
2162,Checked Out,Good,21.03,0618231617
2163,Available,New,21.23,0521427150
2164,Available,Fair,133.65,0308102282
2165,Checked Out,New,78.39,0439042917
2166,Available,Poor,59.14,0373484224
2167,Available,Fair,124.95,073520313X
2168,Checked Out,Good,84.26,0435240765
2169,Available,Good,96.92,0553274503
2170,Checked Out,Fair,56.35,880781210X
2171,Checked Out,Poor,101.25,1558505377
2172,Available,Fair,89.63,3492207006
2173,Available,New,125.49,0741405784
2174,Available,Poor,106.87,0671694049
2175,Available,New,137.85,0553211412
2176,Checked Out,New,82.47,037582345X
2177,Available,New,47.79,0192802542
2178,Checked Out,New,148.67,3596129389
2179,Checked Out,Poor,138.89,0449006344
2180,Available,Poor,137.59,0385511612
2181,Available,Fair,91.2,0425124819
2182,Available,Poor,122.01,0446606812
2183,Available,New,117.61,0590225170
2184,Available,Fair,82.11,1853260053
2185,Available,Good,28.81,8445071777
2186,Available,New,80.8,000649840X
2187,Available,Good,51.5,0553801031
2188,Available,Fair,134.93,185424597X
2189,Available,Poor,78.49,0307118703
2190,Available,New,140.82,0684831058
2191,Available,Fair,25.53,0060964049
2192,Available,New,129.58,0380814021
2193,Available,Fair,39.41,8478884963
2194,Available,Good,43.44,0842361715
2195,Checked Out,Good,88.68,0425162788
2196,Checked Out,Fair,135.16,8435015521
2197,Available,Good,31.76,0385721420
2198,Available,Good,117.13,0425049981
2199,Checked Out,Poor,65.88,2070417700
2200,Available,Poor,60.32,006019491X
2201,Checked Out,Good,136.59,0812516192
2202,Available,Good,96.37,0741403471
2203,Checked Out,Fair,63.0,1860467776
2204,Available,Fair,105.21,0786015276
2205,Available,Good,20.08,0312423799
2206,Available,Good,103.88,1888451084
2207,Checked Out,Good,38.94,0786866276
2208,Checked Out,Poor,128.19,0671698419
2209,Available,New,37.97,1558505377
2210,Checked Out,Poor,79.27,0684801221
2211,Available,Good,126.72,0440120470
2212,Checked Out,New,65.75,0130219193
2213,Checked Out,Poor,145.68,0425137015
2214,Checked Out,Fair,88.05,0385425686
2215,Available,Fair,90.49,0060970790
2216,Available,New,121.63,0448095300
2217,Checked Out,Poor,33.35,0689825234
2218,Available,New,121.37,080411952X
2219,Checked Out,Good,99.94,0399242562
2220,Checked Out,Poor,23.71,0877736510
2221,Checked Out,Fair,126.12,1928791107
2222,Available,Poor,126.57,0130305065
2223,Available,Poor,135.36,0671500546
2224,Checked Out,Good,55.45,0152013369
2225,Checked Out,Good,65.57,0563537329
2226,Available,New,39.43,034543076X
2227,Checked Out,Good,138.38,0945586051
2228,Available,New,125.75,0449006344
2229,Checked Out,Poor,82.25,0439061644
2230,Checked Out,Good,144.29,0345425294
2231,Available,Good,147.09,0836232232
2232,Available,Fair,57.83,0140293248
2233,Checked Out,Fair,109.32,0671621009
2234,Available,New,98.07,0380788497
2235,Available,Poor,117.0,0375700382
2236,Available,Poor,63.57,0062502182
2237,Available,Poor,102.49,0385418493
2238,Available,Poor,31.61,2253005274
2239,Checked Out,New,139.53,0060529709
2240,Available,New,116.24,0345354931
2241,Available,Poor,75.49,0812513754
2242,Checked Out,Fair,24.46,0553569058
2243,Checked Out,New,43.23,0060013117
2244,Available,Fair,118.98,0060913509
2245,Available,New,92.04,0785268480
2246,Checked Out,Poor,41.45,0801096677
2247,Available,Poor,60.55,0553582658
2248,Checked Out,New,123.17,1895857058
2249,Available,Poor,63.95,0553256696
2250,Available,Good,70.85,0451523369
2251,Available,Poor,79.45,0449912558
2252,Available,New,76.76,051513399X
2253,Checked Out,New,51.95,0375801677
2254,Checked Out,Fair,66.77,0061042943
2255,Available,Good,20.32,0809225034
2256,Checked Out,Good,145.65,038533334X
2257,Available,New,132.03,0812909372
2258,Available,New,75.07,015644450X
2259,Available,New,101.07,0439221706
2260,Available,Good,81.24,0441104029
2261,Checked Out,Good,21.59,3442424623
2262,Checked Out,New,90.73,0399139125
2263,Checked Out,Fair,140.0,0451177096
2264,Checked Out,New,86.11,0743211383
2265,Checked Out,Good,83.43,0395353416
2266,Available,New,95.4,3426605686
2267,Checked Out,Poor,107.15,0440224675
2268,Available,Fair,21.19,8440616252
2269,Available,Fair,114.9,0531103099
2270,Checked Out,Poor,54.33,0452277337
2271,Available,Fair,31.05,0312890044
2272,Available,Fair,90.14,155643152X
2273,Available,Poor,142.21,3502670005
2274,Available,New,29.63,0440224608
2275,Checked Out,New,114.37,1841721522
2276,Available,Fair,55.06,8420441732
2277,Available,New,85.81,0884043142
2278,Checked Out,Poor,83.87,0451410556
2279,Available,New,111.65,0385490445
2280,Checked Out,Fair,38.39,0425167720
2281,Available,Poor,143.7,0671041177
2282,Available,Poor,70.28,0671000306
2283,Available,Fair,48.64,0871401185
2284,Checked Out,Fair,140.53,0060177586
2285,Available,Fair,82.06,0425115801
2286,Available,Fair,84.29,0380752107
2287,Available,Poor,119.53,0307001164
2288,Available,New,46.9,0380754843
2289,Available,Poor,101.77,1565122798
2290,Available,Good,120.83,0373709102
2291,Available,Good,116.62,0192860925
2292,Available,Good,33.11,0140253602
2293,Available,Poor,138.69,0140620664
2294,Checked Out,New,80.31,0671649949
2295,Available,Fair,43.33,0380715899
2296,Available,New,52.33,055329198X
2297,Available,Poor,132.22,0553582658
2298,Checked Out,New,81.25,0895774666
2299,Available,Poor,89.09,0345316991
2300,Available,Fair,48.88,0684864320
2301,Available,Poor,136.18,379411664X
2302,Available,New,102.51,0312958455
2303,Available,Fair,31.92,0195086295
2304,Checked Out,Good,26.1,0156047624
2305,Checked Out,New,23.34,0609608444
2306,Available,Good,101.39,1551669501
2307,Checked Out,Good,143.69,0449213773
2308,Checked Out,Fair,62.21,0312156960
2309,Checked Out,Poor,97.98,0876855575
2310,Available,New,31.15,3442424623
2311,Available,Poor,131.4,0451209435
2312,Checked Out,Fair,128.22,3404921038
2313,Checked Out,New,95.21,0446606197
2314,Available,New,56.67,0375705856
2315,Checked Out,Fair,29.59,0689821166
2316,Checked Out,Good,129.22,0425159795
2317,Checked Out,Fair,29.25,0345438329
2318,Available,Fair,125.54,3257203659
2319,Checked Out,New,141.88,0670844594
2320,Available,New,65.88,0807565288
2321,Checked Out,Poor,66.33,089587198X
2322,Available,Good,82.39,0385508417
2323,Available,New,117.26,0684717255
2324,Available,Poor,96.76,155643068X
2325,Available,Fair,39.37,0812513754
2326,Available,Fair,91.29,0140265686
2327,Checked Out,Fair,34.38,020530902X
2328,Available,Good,148.71,0195153448
2329,Available,New,140.71,0316314641
2330,Checked Out,Fair,34.75,0553562819
2331,Checked Out,Good,131.05,3257207522
2332,Available,Fair,21.81,0340767936
2333,Checked Out,Fair,39.2,0441328008
2334,Checked Out,Good,123.78,0440224624
2335,Available,Poor,59.07,0140272941
2336,Available,New,40.8,0060925000
2337,Available,Fair,93.31,031231616X
2338,Checked Out,New,30.49,1558747346
2339,Available,New,90.11,1929194196
2340,Available,Fair,73.0,0061032077
2341,Available,Fair,125.44,055320923X
2342,Available,New,132.8,0380012774
2343,Available,Fair,66.0,0440217520
2344,Checked Out,New,109.13,0553579681
2345,Available,Poor,121.59,0866119531
2346,Checked Out,New,66.25,1857931467
2347,Checked Out,Fair,107.35,0373871562
2348,Checked Out,Good,104.87,0465090974
2349,Available,Fair,100.08,1587214768
2350,Available,Fair,66.71,0425182878
2351,Available,Poor,28.31,0684717255
2352,Available,Good,51.28,0451200993
2353,Available,Good,63.59,0060975547
2354,Available,New,113.97,0192817264
2355,Available,Fair,101.1,0316314641
2356,Checked Out,New,32.67,0060563079
2357,Checked Out,New,114.6,0517577402
2358,Available,Good,131.92,0553377876
2359,Checked Out,Good,102.95,8489618844
2360,Available,Poor,129.3,0670844594
2361,Available,Good,48.63,0553569058
2362,Available,New,102.43,0395710901
2363,Available,New,80.2,0130139165
2364,Checked Out,Fair,137.85,0689821166
2365,Available,Good,52.87,0006550789
2366,Checked Out,New,137.96,8420725927
2367,Checked Out,New,33.87,0679810307
2368,Checked Out,Poor,94.87,1841492086
2369,Checked Out,Poor,83.26,0805019367
2370,Available,Poor,99.6,0743412273
2371,Available,Poor,126.44,0452266688
2372,Available,Good,127.41,0345290232
2373,Available,New,118.17,0060006048
2374,Available,Good,122.93,0380704587
2375,Available,Fair,25.95,0312874995
2376,Available,Fair,147.11,1551669501
2377,Available,Poor,100.73,0140620664
2378,Available,Good,45.05,0440224608
2379,Available,Fair,70.69,0812513754
2380,Available,Good,38.19,0679732764
2381,Checked Out,Good,142.35,1880032627
2382,Available,Poor,107.39,0060932759
2383,Available,Poor,63.77,0151000638
2384,Checked Out,Good,105.06,034531042X
2385,Checked Out,Fair,137.03,0812523385
2386,Available,Good,71.44,8806142267
2387,Checked Out,Good,130.09,8466300708
2388,Available,Good,57.63,0446527289
2389,Checked Out,Good,103.08,0425139069
2390,Available,Fair,148.38,0375823468
2391,Available,Good,72.19,0803281730
2392,Available,Poor,40.73,0743457943
2393,Available,Poor,29.44,0385508980
2394,Checked Out,Fair,122.93,1414035004
2395,Available,Poor,88.79,0345458915
2396,Available,Good,41.97,1585007366
2397,Available,Fair,64.97,0451124340
2398,Available,Good,143.15,0553575619
2399,Available,Fair,104.78,0425071421
2400,Available,Poor,28.35,0451625889
2401,Available,New,118.49,0441366945
2402,Checked Out,Fair,109.85,0449221482
2403,Available,Fair,100.51,0446672211
2404,Available,Poor,134.89,0671042262
2405,Available,Good,93.59,0140077022
2406,Checked Out,Good,57.34,1561707236
2407,Available,New,38.0,0425049981
2408,Available,Fair,76.82,1577487370
2409,Available,Poor,64.8,0849943728
2410,Available,Fair,44.12,3407805853
2411,Checked Out,Fair,90.44,0679748083
2412,Checked Out,New,107.42,3257233051
2413,Available,Fair,81.18,0449207544
2414,Available,New,46.66,0385333404
2415,Checked Out,Good,77.35,3462021095
2416,Available,Good,98.03,0855030224
2417,Available,Poor,141.34,0061012149
2418,Available,New,50.98,0836217632
2419,Available,Good,91.3,0380752298
2420,Available,New,47.72,0890842795
2421,Available,Poor,20.22,1573229385
2422,Available,Good,92.06,0312874995
2423,Checked Out,Good,48.1,0670855758
2424,Available,Poor,104.67,0449149676
2425,Available,Fair,40.19,0679457313
2426,Available,Fair,38.64,0385420161
2427,Checked Out,Fair,49.08,1575666529
2428,Available,Fair,103.57,0140293248
2429,Available,New,66.31,0809237601
2430,Checked Out,Good,24.38,057120354X
2431,Available,Poor,36.39,0679732764
2432,Checked Out,Fair,22.28,0891091963
2433,Checked Out,Good,95.07,0440122090
2434,Available,Fair,37.73,8474103347
2435,Available,Fair,80.43,0553582143
2436,Available,Poor,83.64,0811812006
2437,Available,New,53.3,0671521519
2438,Available,Good,91.96,0440221102
2439,Available,New,41.56,0349101779
2440,Available,Good,38.67,0308102282
2441,Available,Good,86.93,0373764146
